Age,,Primary streaming service,Hours per day,While working,Fav genre,Foreign languages,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,,
32,Middle-aged Adult,Spotify,2,No,Pop,No,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Never,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,8,8,7,5,No effect,,
32,Middle-aged Adult,I do not use a streaming service.,1,No,Rock,No,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,8,8,7,5,No effect,,
32,Middle-aged Adult,Spotify,2,Yes,Hip hop,No,Never,Never,Never,Never,Sometimes,Very frequently,Never,Never,Never,Sometimes,Never,Sometimes,Very frequently,Very frequently,Never,Never,8,8,7,5,Improve,,
32,Middle-aged Adult,Spotify,3,Yes,K pop,Yes,Rarely,Never,Rarely,Never,Never,Very frequently,Very frequently,Very frequently,Never,Sometimes,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,8,8,7,5,Improve,,
32,Middle-aged Adult,Spotify,1,Yes,Video game music,Yes,Very frequently,Very frequently,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Never,Never,Very frequently,Rarely,Sometimes,Never,Sometimes,Sometimes,Very frequently,8,8,7,5,Improve,,
32,Middle-aged Adult,I do not use a streaming service.,0,No,Classical,Yes,Very frequently,Rarely,Sometimes,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Rarely,8,8,7,6,Improve,,
32,Middle-aged Adult,Spotify,2,Yes,Rap,Yes,Sometimes,Never,Rarely,Never,Never,Sometimes,Sometimes,Never,Never,Rarely,Never,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,8,8,7,6,Improve,,
32,Middle-aged Adult,Other streaming service,0.1,Yes,Folk,Yes,Sometimes,Never,Never,Very frequently,Sometimes,Rarely,Never,Never,Never,Never,Never,Rarely,Never,Rarely,Sometimes,Never,8,8,7,6,No effect,,
32,Middle-aged Adult,I do not use a streaming service.,2,Yes,Rock,Yes,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very frequently,Never,Never,Rarely,Very frequently,Never,8,8,7,6,No effect,,
32,Middle-aged Adult,Spotify,12,Yes,Rock,Yes,Sometimes,Rarely,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Rarely,Never,Sometimes,Very frequently,Sometimes,Rarely,Sometimes,Very frequently,Rarely,8,8,7,6,Worsen,,
32,Middle-aged Adult,Spotify,1,Yes,Pop,No,Rarely,Never,Never,Very frequently,Never,Rarely,Rarely,Rarely,Never,Sometimes,Rarely,Very frequently,Rarely,Rarely,Very frequently,Never,8,8,7,6,Improve,,
32,Middle-aged Adult,Apple Music,1,Yes,Rock,No,Sometimes,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Very frequently,Rarely,8,8,7,6,Improve,,
32,Middle-aged Adult,Spotify,3,Yes,Rock,No,Never,Rarely,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Never,Very frequently,Sometimes,8,8,7,6,Improve,,
32,Middle-aged Adult,Spotify,2,Yes,Metal,Yes,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Sometimes,9,8,7,6,Improve,,
33,Middle-aged Adult,Spotify,2,Yes,Rock,Yes,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,9,8,7,6,Improve,,
33,Middle-aged Adult,Spotify,3,Yes,Rock,No,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Rarely,Never,Rarely,Very frequently,Very frequently,Never,Rarely,Very frequently,Never,9,8,7,6,No effect,,
33,Middle-aged Adult,YouTube Music,1,No,Jazz,Yes,Rarely,Never,Sometimes,Rarely,Never,Never,Sometimes,Rarely,Never,Rarely,Rarely,Sometimes,Rarely,Never,Sometimes,Very frequently,9,8,7,6,No effect,,
33,Middle-aged Adult,Spotify,3,Yes,Jazz,Yes,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Very frequently,Never,Sometimes,Rarely,Very frequently,Rarely,Sometimes,Rarely,Very frequently,Rarely,9,8,7,6,Improve,,
33,Middle-aged Adult,YouTube Music,3,Yes,Rock,No,Rarely,Rarely,Never,Rarely,Never,Rarely,Rarely,Never,Never,Rarely,Very frequently,Sometimes,Never,Sometimes,Very frequently,Very frequently,9,8,7,6,Improve,,
33,Middle-aged Adult,Spotify,5,Yes,Metal,Yes,Sometimes,Never,Never,Rarely,Never,Rarely,Sometimes,Never,Never,Rarely,Very frequently,Sometimes,Never,Sometimes,Very frequently,Sometimes,9,8,7,6,Improve,,
33,Middle-aged Adult,Spotify,8,Yes,Metal,No,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Never,Very frequently,Very frequently,Very frequently,Rarely,Sometimes,Never,9,8,7,6,No effect,,
33,Middle-aged Adult,Spotify,4,Yes,Hip hop,Yes,Rarely,Sometimes,Sometimes,Rarely,Never,Very frequently,Never,Never,Very frequently,Sometimes,Rarely,Very frequently,Rarely,Very frequently,Sometimes,Rarely,9,8,7,6,Improve,,
34,Middle-aged Adult,I do not use a streaming service.,5,Yes,Rock,Yes,Very frequently,Sometimes,Sometimes,Very frequently,Never,Sometimes,Rarely,Never,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Very frequently,Rarely,9,8,7,6,Improve,,
34,Middle-aged Adult,Spotify,3,Yes,Rap,Yes,Never,Never,Rarely,Rarely,Never,Sometimes,Never,Rarely,Never,Very frequently,Sometimes,Very frequently,Sometimes,Very frequently,Sometimes,Sometimes,9,8,7,6,Improve,,
34,Middle-aged Adult,YouTube Music,4,Yes,Rock,Yes,Sometimes,Very frequently,Rarely,Very frequently,Never,Sometimes,Never,Never,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,9,8,7,6,Improve,,
34,Middle-aged Adult,I do not use a streaming service.,1,Yes,Classical,No,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,9,8,7,6,Improve,,
34,Middle-aged Adult,Spotify,4,Yes,Metal,Yes,Rarely,Never,Sometimes,Rarely,Never,Rarely,Never,Rarely,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,9,8,8,6,Improve,,
34,Middle-aged Adult,Spotify,1,No,Rock,Yes,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Rarely,Very frequently,Never,Never,Never,Never,Very frequently,Rarely,Rarely,Very frequently,Never,9,8,8,6,Improve,,
34,Middle-aged Adult,YouTube Music,2,Yes,Video game music,Yes,Sometimes,Never,Rarely,Sometimes,Rarely,Never,Rarely,Never,Sometimes,Sometimes,Rarely,Very frequently,Sometimes,Never,Very frequently,Very frequently,9,8,8,6,Improve,,
34,Middle-aged Adult,Spotify,6,Yes,Folk,No,Never,Rarely,Sometimes,Very frequently,Never,Rarely,Rarely,Never,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Sometimes,9,8,8,6,Improve,,
35,Middle-aged Adult,Spotify,2,No,Rock,No,Rarely,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Never,Very frequently,Very frequently,Never,Never,Very frequently,Sometimes,9,8,8,6,Improve,,
35,Middle-aged Adult,Spotify,1,Yes,Rock,No,Very frequently,Rarely,Sometimes,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Never,Very frequently,Very frequently,Very frequently,9,8,8,6,No effect,,
35,Middle-aged Adult,YouTube Music,4,Yes,Metal,No,Rarely,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Never,Very frequently,Never,Never,Never,Very frequently,Sometimes,9,8,8,6,Improve,,
35,Middle-aged Adult,I do not use a streaming service.,8,Yes,Classical,No,Very frequently,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Rarely,Never,Never,Rarely,Never,9,8,8,6,Improve,,
35,Middle-aged Adult,Spotify,2,Yes,Metal,Yes,Sometimes,Rarely,Never,Never,Rarely,Rarely,Never,Sometimes,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,Never,Very frequently,Very frequently,9,8,8,6,Improve,,
35,Middle-aged Adult,Spotify,2,Yes,EDM,Yes,Rarely,Sometimes,Very frequently,Sometimes,Never,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Never,9,8,8,6,No effect,,
35,Middle-aged Adult,Spotify,10,Yes,K pop,Yes,Rarely,Sometimes,Rarely,Rarely,Never,Very frequently,Never,Very frequently,Rarely,Sometimes,Very frequently,Very frequently,Sometimes,Very frequently,Very frequently,Sometimes,9,8,8,6,Improve,,
36,Middle-aged Adult,I do not use a streaming service.,0,No,Metal,No,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Rarely,Rarely,9,8,8,6,Improve,,
36,Middle-aged Adult,Spotify,6,Yes,Folk,Yes,Sometimes,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,9,8,8,7,No effect,,
36,Middle-aged Adult,Apple Music,3,Yes,EDM,Yes,Rarely,Never,Very frequently,Never,Rarely,Sometimes,Never,Very frequently,Never,Never,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Never,9,8,8,7,Improve,,
36,Middle-aged Adult,Spotify,2,Yes,Metal,Yes,Rarely,Sometimes,Never,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Very frequently,Very frequently,Rarely,Very frequently,Sometimes,9,8,8,7,Improve,,
36,Middle-aged Adult,Other streaming service,0.25,No,Classical,Yes,Very frequently,Rarely,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Never,9,8,8,7,Improve,,
36,Middle-aged Adult,YouTube Music,2,No,Metal,No,Sometimes,Rarely,Never,Sometimes,Never,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,9,8,8,7,Improve,,
36,Middle-aged Adult,YouTube Music,2,Yes,Pop,No,Sometimes,Never,Very frequently,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,9,8,8,7,No effect,,
37,Middle-aged Adult,YouTube Music,3,Yes,Pop,No,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Rarely,9,8,8,7,Improve,,
37,Middle-aged Adult,Spotify,6,Yes,Folk,Yes,Never,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,9,8,8,7,Improve,,
37,Middle-aged Adult,Spotify,3,No,Metal,No,Rarely,Very frequently,Never,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Rarely,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Rarely,9,8,8,7,No effect,,
37,Middle-aged Adult,Spotify,2,Yes,Rock,No,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Never,9,8,8,7,Worsen,,
37,Middle-aged Adult,Spotify,5,Yes,Folk,Yes,Sometimes,Rarely,Rarely,Very frequently,Never,Very frequently,Very frequently,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,9,8,8,7,No effect,,
38,Middle-aged Adult,Spotify,4,No,Pop,Yes,Never,Never,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Never,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,9,8,8,7,No effect,,
38,Middle-aged Adult,Spotify,4,Yes,Rock,No,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Very frequently,9,9,8,7,Improve,,
38,Middle-aged Adult,I do not use a streaming service.,0,No,Rock,No,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Rarely,Rarely,Sometimes,Never,9,9,8,7,No effect,,
38,Middle-aged Adult,I do not use a streaming service.,12,Yes,Rock,No,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Never,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,9,9,8,7,Improve,,
38,Middle-aged Adult,I do not use a streaming service.,0.5,No,Pop,No,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes,Never,Never,Never,Never,9,9,8,7,Worsen,,
38,Middle-aged Adult,I do not use a streaming service.,1,Yes,Rock,No,Rarely,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,9,9,8,7,Improve,,
39,Middle-aged Adult,YouTube Music,3,Yes,R&B,Yes,Very frequently,Never,Never,Very frequently,Never,Very frequently,Very frequently,Never,Rarely,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Rarely,9,9,8,7,No effect,,
40,Middle-aged Adult,Apple Music,12,No,Rock,Yes,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,9,9,8,7,Improve,,
40,Middle-aged Adult,Spotify,4,Yes,Metal,No,Never,Rarely,Very frequently,Never,Never,Never,Rarely,Never,Never,Rarely,Very frequently,Sometimes,Never,Never,Very frequently,Sometimes,9,9,8,7,Improve,,
40,Middle-aged Adult,Spotify,3,Yes,R&B,No,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,9,9,8,7,Improve,,
40,Middle-aged Adult,Spotify,1,Yes,Metal,Yes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Never,Very frequently,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Rarely,9,9,8,7,Improve,,
40,Middle-aged Adult,YouTube Music,4,No,Folk,Yes,Sometimes,Very frequently,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Sometimes,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,9,9,8,7,Improve,,
41,Middle-aged Adult,Other streaming service,2,Yes,Rock,No,Sometimes,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Never,Never,Very frequently,Sometimes,9,9,8,7,No effect,,
41,Middle-aged Adult,Spotify,3,Yes,Rock,Yes,Rarely,Never,Very frequently,Rarely,Never,Rarely,Rarely,Never,Never,Very frequently,Very frequently,Rarely,Rarely,Rarely,Very frequently,Very frequently,9,9,8,7,Improve,,
41,Middle-aged Adult,Spotify,3,Yes,Rock,,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Very frequently,Never,Never,Never,Very frequently,Rarely,9,9,8,7,No effect,,
41,Middle-aged Adult,Spotify,1,Yes,Rock,Yes,Rarely,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,Rarely,Very frequently,Rarely,Very frequently,Rarely,Rarely,Very frequently,Sometimes,9,9,8,7,No effect,,
42,Middle-aged Adult,Spotify,2,Yes,Pop,Yes,Never,Never,Never,Never,Never,Sometimes,Rarely,Rarely,Never,Rarely,Never,Very frequently,Very frequently,Sometimes,Rarely,Rarely,9,9,8,7,Improve,,
42,Middle-aged Adult,Spotify,1,Yes,K pop,Yes,Sometimes,Never,Rarely,Never,Sometimes,Never,Rarely,Very frequently,Never,Sometimes,Never,Very frequently,Sometimes,Never,Rarely,Never,10,9,8,7,No effect,,
42,Middle-aged Adult,YouTube Music,0.5,Yes,Pop,Yes,Never,Rarely,Never,Rarely,Never,Rarely,Rarely,Rarely,Never,Sometimes,Never,Very frequently,Rarely,Rarely,Sometimes,Rarely,10,9,8,7,Improve,,
42,Middle-aged Adult,Spotify,2,Yes,Video game music,No,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Rarely,Never,Very frequently,10,9,8,7,Improve,,
42,Middle-aged Adult,Spotify,11,Yes,Metal,Yes,Rarely,Rarely,Sometimes,Rarely,Rarely,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,Very frequently,Very frequently,10,9,8,7,Improve,,
43,Middle-aged Adult,Spotify,10,Yes,Jazz,Yes,Very frequently,Never,Never,Very frequently,Rarely,Rarely,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,10,9,8,8,Improve,,
43,Middle-aged Adult,Spotify,5,Yes,Rock,No,Very frequently,Rarely,Rarely,Sometimes,Rarely,Very frequently,Very frequently,Never,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,10,9,8,8,Improve,,
43,Middle-aged Adult,Spotify,1.5,Yes,Classical,Yes,Very frequently,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Never,Rarely,Sometimes,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,10,9,8,8,No effect,,
43,Middle-aged Adult,Spotify,2,Yes,Folk,Yes,Very frequently,Sometimes,Never,Very frequently,Sometimes,Rarely,Very frequently,Never,Sometimes,Sometimes,Never,Very frequently,Rarely,Never,Sometimes,Rarely,10,9,8,8,Improve,,
44,Middle-aged Adult,Spotify,3,No,Rap,Yes,Sometimes,Never,Never,Rarely,Never,Very frequently,Never,Never,Never,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,10,9,9,8,Improve,,
44,Middle-aged Adult,YouTube Music,2,No,Rock,No,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Sometimes,10,9,9,8,No effect,,
44,Middle-aged Adult,YouTube Music,3,Yes,Country,Yes,Very frequently,Very frequently,Sometimes,Never,Never,Rarely,Never,Very frequently,Sometimes,Never,Never,Rarely,Sometimes,Never,Never,Never,10,9,9,8,Improve,,
46,Old-aged Adult,Spotify,4,No,R&B,Yes,Rarely,Never,Rarely,Never,Sometimes,Very frequently,Never,Very frequently,Never,Rarely,Never,Very frequently,Very frequently,Very frequently,Never,Never,10,9,9,8,Improve,,
48,Old-aged Adult,Spotify,1,No,K pop,Yes,Never,Never,Rarely,Never,Never,Very frequently,Never,Very frequently,Never,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Never,10,9,9,8,Improve,,
48,Old-aged Adult,Apple Music,5,Yes,Latin,Yes,Very frequently,Sometimes,Rarely,Never,Never,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Never,Very frequently,Sometimes,Rarely,Sometimes,Never,10,9,9,8,Improve,,
49,Old-aged Adult,Apple Music,2,Yes,R&B,No,Never,Never,Never,Never,Never,Sometimes,Never,Very frequently,Never,Never,Never,Very frequently,Very frequently,Very frequently,Never,Never,10,9,9,8,Improve,,
49,Old-aged Adult,Spotify,7,Yes,Hip hop,Yes,Very frequently,Rarely,Never,Never,Rarely,Very frequently,Very frequently,Rarely,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,10,9,9,8,Improve,,
49,Old-aged Adult,Spotify,2,Yes,Rap,Yes,Rarely,Never,Rarely,Never,Never,Sometimes,Rarely,Rarely,Never,Sometimes,Never,Sometimes,Rarely,Very frequently,Never,Rarely,10,9,9,8,Improve,,
49,Old-aged Adult,I do not use a streaming service.,1,Yes,Classical,No,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Rarely,Rarely,Rarely,Rarely,10,9,9,8,No effect,,
49,Old-aged Adult,I do not use a streaming service.,1,No,Classical,No,Very frequently,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Rarely,10,9,9,8,No effect,,
50,Old-aged Adult,Spotify,4,Yes,R&B,No,Never,Rarely,Never,Never,Never,Very frequently,Never,Never,Never,Very frequently,Never,Sometimes,Very frequently,Sometimes,Never,Never,10,9,9,8,No effect,,
51,Old-aged Adult,Spotify,6,Yes,R&B,Yes,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Very frequently,Very frequently,Very frequently,Never,Rarely,10,9,9,8,Improve,,
53,Old-aged Adult,Spotify,3,Yes,Hip hop,No,Sometimes,Never,Rarely,Never,Never,Very frequently,Rarely,Rarely,Never,Sometimes,Never,Very frequently,Very frequently,Very frequently,Never,Rarely,10,9,9,8,Improve,,
53,Old-aged Adult,Spotify,4,Yes,Hip hop,No,Sometimes,Never,Never,Never,Never,Very frequently,Never,Never,Never,Very frequently,Never,Sometimes,Never,Very frequently,Never,Never,10,10,9,8,Improve,,
53,Old-aged Adult,Spotify,4,Yes,Video game music,Yes,Rarely,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,10,10,9,8,Improve,,
54,Old-aged Adult,YouTube Music,1,Yes,Pop,No,Never,Rarely,Never,Sometimes,Rarely,Rarely,Never,Sometimes,Never,Sometimes,Never,Very frequently,Rarely,Sometimes,Sometimes,Never,10,10,9,8,Improve,,
54,Old-aged Adult,Spotify,2,Yes,Pop,Yes,Rarely,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Very frequently,Never,Rarely,Sometimes,Sometimes,10,10,9,8,No effect,,
55,Old-aged Adult,Spotify,24,Yes,Rap,No,Never,Never,Rarely,Rarely,Never,Very frequently,Sometimes,Never,Never,Rarely,Rarely,Rarely,Sometimes,Very frequently,Rarely,Never,10,10,9,8,No effect,,
56,Old-aged Adult,Spotify,5,Yes,R&B,Yes,Very frequently,Sometimes,Never,Sometimes,Never,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,10,10,9,8,Improve,,
56,Old-aged Adult,Spotify,3,No,Rock,Yes,Rarely,Never,Never,Rarely,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Sometimes,Very frequently,Never,10,10,9,8,Improve,,
56,Old-aged Adult,Spotify,4,Yes,Country,Yes,Sometimes,Very frequently,Never,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Sometimes,Never,Very frequently,Rarely,Rarely,Sometimes,Never,10,10,9,8,Improve,,
56,Old-aged Adult,Spotify,9,Yes,Metal,Yes,Rarely,Never,Never,Rarely,Never,Never,Never,Rarely,Rarely,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,10,10,9,8,Improve,,
56,Old-aged Adult,YouTube Music,1,Yes,Pop,Yes,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Never,Never,Rarely,Rarely,Very frequently,Rarely,Sometimes,Rarely,Very frequently,10,10,9,8,Worsen,,
57,Old-aged Adult,YouTube Music,1,Yes,Rock,Yes,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Never,Sometimes,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Sometimes,10,10,9,8,Improve,,
57,Old-aged Adult,Spotify,2,Yes,Folk,No,Sometimes,Sometimes,Never,Sometimes,Never,Rarely,Sometimes,Never,Never,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,10,10,9,9,Improve,,
57,Old-aged Adult,YouTube Music,1.5,No,Folk,No,Rarely,Very frequently,Never,Very frequently,Rarely,Sometimes,Never,Never,Never,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Never,10,10,10,9,Improve,,
58,Old-aged Adult,Spotify,2,Yes,Metal,Yes,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Never,Very frequently,Rarely,Never,Sometimes,Very frequently,Rarely,10,10,10,9,Improve,,
58,Old-aged Adult,Spotify,4,Yes,Pop,No,Sometimes,Sometimes,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Never,Very frequently,Never,Never,Never,Never,10,10,10,9,Improve,,
58,Old-aged Adult,Spotify,1,Yes,Rock,Yes,Rarely,Rarely,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Never,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Very frequently,10,10,10,9,Improve,,
59,Old-aged Adult,Spotify,1,No,Country,No,Sometimes,Very frequently,Sometimes,Rarely,Never,Rarely,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Sometimes,Rarely,10,10,10,9,Improve,,
59,Old-aged Adult,Spotify,3,Yes,Video game music,Yes,Sometimes,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Very frequently,10,10,10,9,No effect,,
60,Old-aged Adult,Spotify,4,Yes,Hip hop,No,Sometimes,Rarely,Rarely,Sometimes,Never,Very frequently,Very frequently,Never,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,10,10,10,9,Improve,,
60,Old-aged Adult,Spotify,8,Yes,Rock,No,Very frequently,Never,Rarely,Sometimes,Never,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,Sometimes,10,10,10,9,Improve,,
60,Old-aged Adult,Spotify,5,Yes,Metal,Yes,Never,Never,Very frequently,Never,Never,Rarely,Never,Never,Never,Never,Very frequently,Rarely,Never,Rarely,Very frequently,Sometimes,10,10,10,9,Improve,,
60,Old-aged Adult,I do not use a streaming service.,3,Yes,Rock,No,Never,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Rarely,Never,Sometimes,Rarely,Never,Very frequently,Never,10,10,10,9,Improve,,
60,Old-aged Adult,YouTube Music,8,Yes,Pop,Yes,Rarely,Never,Very frequently,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Never,Very frequently,Never,Rarely,Rarely,Very frequently,10,10,10,9,No effect,,
60,Old-aged Adult,Apple Music,1,No,Country,No,Sometimes,Very frequently,Never,Sometimes,Sometimes,Sometimes,Rarely,Never,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Very frequently,Never,10,10,10,9,No effect,,
61,Old-aged Adult,Spotify,4,Yes,Pop,No,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,10,10,10,9,Improve,,
61,Old-aged Adult,Spotify,1,No,Metal,Yes,Sometimes,Never,Never,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Never,Rarely,Very frequently,Rarely,10,10,10,10,Improve,,
63,Old-aged Adult,Spotify,2,No,Rock,Yes,Rarely,Never,Rarely,Rarely,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Never,10,10,10,10,No effect,,
